"","Cgigas_KEGGID","Day","modColor","KEGGID_pathway","pathway.name","Num.genes.all","Num.genes.exp","Gene.IDs","Rich_factor","pvalue","log10_pvalue","qvalue","Cvirginica_GeneID","Cvirginica_Protein_name"
"30","crg:105322747","Day 0","blue","crg01200","Carbon metabolism",107,27,"105322747",0.252336448598131,0.000330539780897203,3.48077626512095,0.0119458236604954,"LOC111130977"," fructose-1,6-bisphosphatase isozyme 2-like"
"31","crg:105332291","Day 0","blue","crg01200","Carbon metabolism",107,27,"105332291",0.252336448598131,0.000330539780897203,3.48077626512095,0.0119458236604954,"LOC111137391"," glucose-6-phosphate isomerase-like"
"32","crg:105332291","Day 0","blue","crg01200","Carbon metabolism",107,27,"105332291",0.252336448598131,0.000330539780897203,3.48077626512095,0.0119458236604954,"LOC111136543"," glucose-6-phosphate isomerase-like"
"33","crg:105338616","Day 0","blue","crg01200","Carbon metabolism",107,27,"105338616",0.252336448598131,0.000330539780897203,3.48077626512095,0.0119458236604954,"LOC111135916"," glycine cleavage system H protein-like"
"34","crg:105338616","Day 0","blue","crg01200","Carbon metabolism",107,27,"105338616",0.252336448598131,0.000330539780897203,3.48077626512095,0.0119458236604954,"LOC111135623"," glycine cleavage system H protein-like"
"35","crg:105334926","Day 0","blue","crg01200","Carbon metabolism",107,27,"105334926",0.252336448598131,0.000330539780897203,3.48077626512095,0.0119458236604954,"LOC111125610"," isocitrate dehydrogenase [NAD] subunit beta, mitochondrial-like"
"36","crg:105334926","Day 0","blue","crg01200","Carbon metabolism",107,27,"105334926",0.252336448598131,0.000330539780897203,3.48077626512095,0.0119458236604954,"LOC111123350"," isocitrate dehydrogenase [NAD] subunit beta, mitochondrial-like"
"37","crg:105349203","Day 0","blue","crg01200","Carbon metabolism",107,27,"105349203",0.252336448598131,0.000330539780897203,3.48077626512095,0.0119458236604954,"LOC111110280"," isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial-like"
"38","crg:105349203","Day 0","blue","crg01200","Carbon metabolism",107,27,"105349203",0.252336448598131,0.000330539780897203,3.48077626512095,0.0119458236604954,"LOC111109973"," isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial-like"
"39","crg:105343888","Day 0","blue","crg01200","Carbon metabolism",107,27,"105343888",0.252336448598131,0.000330539780897203,3.48077626512095,0.0119458236604954,"LOC111129934"," malate dehydrogenase, cytoplasmic-like"
"40","crg:105322313","Day 0","blue","crg01200","Carbon metabolism",107,27,"105322313",0.252336448598131,0.000330539780897203,3.48077626512095,0.0119458236604954,"LOC111122808"," phosphoglycerate kinase-like"
"41","crg:105322313","Day 0","blue","crg01200","Carbon metabolism",107,27,"105322313",0.252336448598131,0.000330539780897203,3.48077626512095,0.0119458236604954,"LOC111111035"," phosphoglycerate kinase-like"
"42","crg:105325247","Day 0","blue","crg01200","Carbon metabolism",107,27,"105325247",0.252336448598131,0.000330539780897203,3.48077626512095,0.0119458236604954,"LOC111116065"," phosphoserine aminotransferase-like"
"43","crg:105325247","Day 0","blue","crg01200","Carbon metabolism",107,27,"105325247",0.252336448598131,0.000330539780897203,3.48077626512095,0.0119458236604954,"LOC111115125"," phosphoserine aminotransferase-like"
"44","crg:105331349","Day 0","blue","crg01200","Carbon metabolism",107,27,"105331349",0.252336448598131,0.000330539780897203,3.48077626512095,0.0119458236604954,"LOC111099655"," probable pyruvate dehydrogenase E1 component subunit alpha, mitochondrial"
"45","crg:105326362","Day 0","blue","crg01200","Carbon metabolism",107,27,"105326362",0.252336448598131,0.000330539780897203,3.48077626512095,0.0119458236604954,"LOC111128687"," pyruvate carboxylase, mitochondrial-like"
"46","crg:105326362","Day 0","blue","crg01200","Carbon metabolism",107,27,"105326362",0.252336448598131,0.000330539780897203,3.48077626512095,0.0119458236604954,"LOC111128990"," pyruvate carboxylase, mitochondrial-like"
"47","crg:105331349","Day 0","blue","crg01200","Carbon metabolism",107,27,"105331349",0.252336448598131,0.000330539780897203,3.48077626512095,0.0119458236604954,"LOC111099657"," pyruvate dehydrogenase E1 component subunit alpha, mitochondrial-like"
"48","crg:105331349","Day 0","blue","crg01200","Carbon metabolism",107,27,"105331349",0.252336448598131,0.000330539780897203,3.48077626512095,0.0119458236604954,"LOC111099658"," pyruvate dehydrogenase E1 component subunit alpha, mitochondrial-like"
"49","crg:105330868","Day 0","blue","crg01200","Carbon metabolism",107,27,"105330868",0.252336448598131,0.000330539780897203,3.48077626512095,0.0119458236604954,"LOC111138044"," pyruvate kinase PKM-like"
"50","crg:105334367","Day 0","blue","crg01200","Carbon metabolism",107,27,"105334367",0.252336448598131,0.000330539780897203,3.48077626512095,0.0119458236604954,"LOC111124565"," ribose-5-phosphate isomerase-like"
"51","crg:105344312","Day 0","blue","crg01200","Carbon metabolism",107,27,"105344312",0.252336448598131,0.000330539780897203,3.48077626512095,0.0119458236604954,"LOC111134458"," short-chain specific acyl-CoA dehydrogenase, mitochondrial-like"
"52","crg:105344312","Day 0","blue","crg01200","Carbon metabolism",107,27,"105344312",0.252336448598131,0.000330539780897203,3.48077626512095,0.0119458236604954,"LOC111134506"," short-chain specific acyl-CoA dehydrogenase, mitochondrial-like"
"53","crg:105326324","Day 0","blue","crg01200","Carbon metabolism",107,27,"105326324",0.252336448598131,0.000330539780897203,3.48077626512095,0.0119458236604954,"LOC111101642"," succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial-like"
"54","crg:105319941","Day 0","blue","crg01200","Carbon metabolism",107,27,"105319941",0.252336448598131,0.000330539780897203,3.48077626512095,0.0119458236604954,"LOC111101152"," succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial-like"
"55","crg:105335180","Day 0","blue","crg01200","Carbon metabolism",107,27,"105335180",0.252336448598131,0.000330539780897203,3.48077626512095,0.0119458236604954,"LOC111105573"," transaldolase-like"
"56","crg:105335180","Day 0","blue","crg01200","Carbon metabolism",107,27,"105335180",0.252336448598131,0.000330539780897203,3.48077626512095,0.0119458236604954,"LOC111105262"," transaldolase-like"
"57","crg:105328534","Day 0","blue","crg01200","Carbon metabolism",107,27,"105328534",0.252336448598131,0.000330539780897203,3.48077626512095,0.0119458236604954,"LOC111109650"," transketolase-like protein 2"
"58","crg:105334026","Day 0","blue","crg00020","Citrate cycle (TCA cycle)",29,11,"105334026",0.379310344827586,0.000561509809236051,3.25064265247487,0.0152198711450824,"LOC111118600"," 2-oxoglutarate dehydrogenase, mitochondrial-like"
"59","crg:105338798","Day 0","blue","crg00020","Citrate cycle (TCA cycle)",29,11,"105338798",0.379310344827586,0.000561509809236051,3.25064265247487,0.0152198711450824,"LOC111121721"," aconitate hydratase, mitochondrial-like"
"60","crg:105338798","Day 0","blue","crg00020","Citrate cycle (TCA cycle)",29,11,"105338798",0.379310344827586,0.000561509809236051,3.25064265247487,0.0152198711450824,"LOC111121719"," aconitate hydratase, mitochondrial-like"
"61","crg:105339502","Day 0","blue","crg00020","Citrate cycle (TCA cycle)",29,11,"105339502",0.379310344827586,0.000561509809236051,3.25064265247487,0.0152198711450824,"LOC111109254"," dihydrolipoyl dehydrogenase, mitochondrial-like"
"62","crg:105339502","Day 0","blue","crg00020","Citrate cycle (TCA cycle)",29,11,"105339502",0.379310344827586,0.000561509809236051,3.25064265247487,0.0152198711450824,"LOC111108359"," dihydrolipoyl dehydrogenase, mitochondrial-like"
"63","crg:105317497","Day 0","blue","crg00020","Citrate cycle (TCA cycle)",29,11,"105317497",0.379310344827586,0.000561509809236051,3.25064265247487,0.0152198711450824,"LOC111127323"," dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial-like"
"64","crg:105334926","Day 0","blue","crg00020","Citrate cycle (TCA cycle)",29,11,"105334926",0.379310344827586,0.000561509809236051,3.25064265247487,0.0152198711450824,"LOC111125610"," isocitrate dehydrogenase [NAD] subunit beta, mitochondrial-like"
"65","crg:105334926","Day 0","blue","crg00020","Citrate cycle (TCA cycle)",29,11,"105334926",0.379310344827586,0.000561509809236051,3.25064265247487,0.0152198711450824,"LOC111123350"," isocitrate dehydrogenase [NAD] subunit beta, mitochondrial-like"
"66","crg:105349203","Day 0","blue","crg00020","Citrate cycle (TCA cycle)",29,11,"105349203",0.379310344827586,0.000561509809236051,3.25064265247487,0.0152198711450824,"LOC111110280"," isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial-like"
"67","crg:105349203","Day 0","blue","crg00020","Citrate cycle (TCA cycle)",29,11,"105349203",0.379310344827586,0.000561509809236051,3.25064265247487,0.0152198711450824,"LOC111109973"," isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial-like"
"68","crg:105343888","Day 0","blue","crg00020","Citrate cycle (TCA cycle)",29,11,"105343888",0.379310344827586,0.000561509809236051,3.25064265247487,0.0152198711450824,"LOC111129934"," malate dehydrogenase, cytoplasmic-like"
"69","crg:105331349","Day 0","blue","crg00020","Citrate cycle (TCA cycle)",29,11,"105331349",0.379310344827586,0.000561509809236051,3.25064265247487,0.0152198711450824,"LOC111099655"," probable pyruvate dehydrogenase E1 component subunit alpha, mitochondrial"
"70","crg:105326362","Day 0","blue","crg00020","Citrate cycle (TCA cycle)",29,11,"105326362",0.379310344827586,0.000561509809236051,3.25064265247487,0.0152198711450824,"LOC111128687"," pyruvate carboxylase, mitochondrial-like"
"71","crg:105326362","Day 0","blue","crg00020","Citrate cycle (TCA cycle)",29,11,"105326362",0.379310344827586,0.000561509809236051,3.25064265247487,0.0152198711450824,"LOC111128990"," pyruvate carboxylase, mitochondrial-like"
"72","crg:105331349","Day 0","blue","crg00020","Citrate cycle (TCA cycle)",29,11,"105331349",0.379310344827586,0.000561509809236051,3.25064265247487,0.0152198711450824,"LOC111099657"," pyruvate dehydrogenase E1 component subunit alpha, mitochondrial-like"
"73","crg:105331349","Day 0","blue","crg00020","Citrate cycle (TCA cycle)",29,11,"105331349",0.379310344827586,0.000561509809236051,3.25064265247487,0.0152198711450824,"LOC111099658"," pyruvate dehydrogenase E1 component subunit alpha, mitochondrial-like"
"74","crg:105326324","Day 0","blue","crg00020","Citrate cycle (TCA cycle)",29,11,"105326324",0.379310344827586,0.000561509809236051,3.25064265247487,0.0152198711450824,"LOC111101642"," succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial-like"
"75","crg:105319941","Day 0","blue","crg00020","Citrate cycle (TCA cycle)",29,11,"105319941",0.379310344827586,0.000561509809236051,3.25064265247487,0.0152198711450824,"LOC111101152"," succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial-like"
"76","crg:105343069","Day 0","blue","crg03030","DNA replication",34,14,"105343069",0.411764705882353,0.0000341942334890658,4.46604712713201,0.00370737478881451,"LOC111137485"," DNA polymerase alpha catalytic subunit-like"
"77","crg:105343856","Day 0","blue","crg03030","DNA replication",34,14,"105343856",0.411764705882353,0.0000341942334890658,4.46604712713201,0.00370737478881451,"LOC111130057"," DNA polymerase alpha subunit B-like"
"78","crg:105335846","Day 0","blue","crg03030","DNA replication",34,14,"105335846",0.411764705882353,0.0000341942334890658,4.46604712713201,0.00370737478881451,"LOC111126192"," DNA primase small subunit-like"
"79","crg:105328785","Day 0","blue","crg03030","DNA replication",34,14,"105328785",0.411764705882353,0.0000341942334890658,4.46604712713201,0.00370737478881451,"LOC111105728"," DNA replication licensing factor mcm2-like"
"80","crg:105328785","Day 0","blue","crg03030","DNA replication",34,14,"105328785",0.411764705882353,0.0000341942334890658,4.46604712713201,0.00370737478881451,"LOC111109564"," DNA replication licensing factor mcm2-like"
"81","crg:105345205","Day 0","blue","crg03030","DNA replication",34,14,"105345205",0.411764705882353,0.0000341942334890658,4.46604712713201,0.00370737478881451,"LOC111131693"," DNA replication licensing factor mcm5-like"
"82","crg:105339341","Day 0","blue","crg03030","DNA replication",34,14,"105339341",0.411764705882353,0.0000341942334890658,4.46604712713201,0.00370737478881451,"LOC111136042"," DNA replication licensing factor mcm7-like"
"83","crg:105322124","Day 0","blue","crg03030","DNA replication",34,14,"105322124",0.411764705882353,0.0000341942334890658,4.46604712713201,0.00370737478881451,"LOC111137273"," flap endonuclease 1-like"
"84","crg:105319440","Day 0","blue","crg03030","DNA replication",34,14,"105319440",0.411764705882353,0.0000341942334890658,4.46604712713201,0.00370737478881451,"LOC111108767"," replication factor C subunit 1-like"
"85","crg:105319440","Day 0","blue","crg03030","DNA replication",34,14,"105319440",0.411764705882353,0.0000341942334890658,4.46604712713201,0.00370737478881451,"LOC111131355"," replication factor C subunit 1-like"
"86","crg:105332688","Day 0","blue","crg03030","DNA replication",34,14,"105332688",0.411764705882353,0.0000341942334890658,4.46604712713201,0.00370737478881451,"LOC111135799"," replication factor C subunit 4-like"
"87","crg:105332020","Day 0","blue","crg03030","DNA replication",34,14,"105332020",0.411764705882353,0.0000341942334890658,4.46604712713201,0.00370737478881451,"LOC111137687"," replication factor C subunit 5-like"
"88","crg:105338480","Day 0","blue","crg03030","DNA replication",34,14,"105338480",0.411764705882353,0.0000341942334890658,4.46604712713201,0.00370737478881451,"LOC111120888"," replication protein A 32 kDa subunit-like"
"89","crg:105343752","Day 0","blue","crg03030","DNA replication",34,14,"105343752",0.411764705882353,0.0000341942334890658,4.46604712713201,0.00370737478881451,"LOC111137577"," ribonuclease H2 subunit A-like"
"90","crg:105340418","Day 0","blue","crg03030","DNA replication",34,14,"105340418",0.411764705882353,0.0000341942334890658,4.46604712713201,0.00370737478881451,"LOC111129358"," ribonuclease H2 subunit C-like"
"91","crg:105343172","Day 0","blue","crg03030","DNA replication",34,14,"105343172",0.411764705882353,0.0000341942334890658,4.46604712713201,0.00370737478881451,"LOC111124297"," zygotic DNA replication licensing factor mcm3-like"
"92","crg:105326193","Day 0","blue","crg00010","Glycolysis / Gluconeogenesis",46,14,"105326193",0.304347826086957,0.00134216189242438,2.87219509612974,0.0262003534489981,"LOC111112920"," 4-trimethylaminobutyraldehyde dehydrogenase-like"
"93","crg:105326193","Day 0","blue","crg00010","Glycolysis / Gluconeogenesis",46,14,"105326193",0.304347826086957,0.00134216189242438,2.87219509612974,0.0262003534489981,"LOC111115614"," 4-trimethylaminobutyraldehyde dehydrogenase-like"
"94","crg:105330927","Day 0","blue","crg00010","Glycolysis / Gluconeogenesis",46,14,"105330927",0.304347826086957,0.00134216189242438,2.87219509612974,0.0262003534489981,"LOC111124867"," ATP-dependent 6-phosphofructokinase-like"
"95","crg:105318496","Day 0","blue","crg00010","Glycolysis / Gluconeogenesis",46,14,"105318496",0.304347826086957,0.00134216189242438,2.87219509612974,0.0262003534489981,"LOC111119284"," acetyl-coenzyme A synthetase, cytoplasmic-like"
"96","crg:105330234","Day 0","blue","crg00010","Glycolysis / Gluconeogenesis",46,14,"105330234",0.304347826086957,0.00134216189242438,2.87219509612974,0.0262003534489981,"LOC111134997"," aldehyde dehydrogenase family 3 member B1-like"
"97","crg:105318439","Day 0","blue","crg00010","Glycolysis / Gluconeogenesis",46,14,"105318439",0.304347826086957,0.00134216189242438,2.87219509612974,0.0262003534489981,"LOC111135159"," aldose 1-epimerase-like"
"98","crg:105343230","Day 0","blue","crg00010","Glycolysis / Gluconeogenesis",46,14,"105343230",0.304347826086957,0.00134216189242438,2.87219509612974,0.0262003534489981,"LOC111128136"," aldose 1-epimerase-like"
"99","crg:105339502","Day 0","blue","crg00010","Glycolysis / Gluconeogenesis",46,14,"105339502",0.304347826086957,0.00134216189242438,2.87219509612974,0.0262003534489981,"LOC111109254"," dihydrolipoyl dehydrogenase, mitochondrial-like"
"100","crg:105339502","Day 0","blue","crg00010","Glycolysis / Gluconeogenesis",46,14,"105339502",0.304347826086957,0.00134216189242438,2.87219509612974,0.0262003534489981,"LOC111108359"," dihydrolipoyl dehydrogenase, mitochondrial-like"
"101","crg:105317497","Day 0","blue","crg00010","Glycolysis / Gluconeogenesis",46,14,"105317497",0.304347826086957,0.00134216189242438,2.87219509612974,0.0262003534489981,"LOC111127323"," dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial-like"
"102","crg:105322747","Day 0","blue","crg00010","Glycolysis / Gluconeogenesis",46,14,"105322747",0.304347826086957,0.00134216189242438,2.87219509612974,0.0262003534489981,"LOC111130977"," fructose-1,6-bisphosphatase isozyme 2-like"
"103","crg:105332291","Day 0","blue","crg00010","Glycolysis / Gluconeogenesis",46,14,"105332291",0.304347826086957,0.00134216189242438,2.87219509612974,0.0262003534489981,"LOC111137391"," glucose-6-phosphate isomerase-like"
"104","crg:105332291","Day 0","blue","crg00010","Glycolysis / Gluconeogenesis",46,14,"105332291",0.304347826086957,0.00134216189242438,2.87219509612974,0.0262003534489981,"LOC111136543"," glucose-6-phosphate isomerase-like"
"105","crg:105322313","Day 0","blue","crg00010","Glycolysis / Gluconeogenesis",46,14,"105322313",0.304347826086957,0.00134216189242438,2.87219509612974,0.0262003534489981,"LOC111122808"," phosphoglycerate kinase-like"
"106","crg:105322313","Day 0","blue","crg00010","Glycolysis / Gluconeogenesis",46,14,"105322313",0.304347826086957,0.00134216189242438,2.87219509612974,0.0262003534489981,"LOC111111035"," phosphoglycerate kinase-like"
"107","crg:105331349","Day 0","blue","crg00010","Glycolysis / Gluconeogenesis",46,14,"105331349",0.304347826086957,0.00134216189242438,2.87219509612974,0.0262003534489981,"LOC111099655"," probable pyruvate dehydrogenase E1 component subunit alpha, mitochondrial"
"108","crg:105336761","Day 0","blue","crg00010","Glycolysis / Gluconeogenesis",46,14,"105336761",0.304347826086957,0.00134216189242438,2.87219509612974,0.0262003534489981,"LOC111128311"," putative glucose-6-phosphate 1-epimerase"
"109","crg:105331349","Day 0","blue","crg00010","Glycolysis / Gluconeogenesis",46,14,"105331349",0.304347826086957,0.00134216189242438,2.87219509612974,0.0262003534489981,"LOC111099657"," pyruvate dehydrogenase E1 component subunit alpha, mitochondrial-like"
"110","crg:105331349","Day 0","blue","crg00010","Glycolysis / Gluconeogenesis",46,14,"105331349",0.304347826086957,0.00134216189242438,2.87219509612974,0.0262003534489981,"LOC111099658"," pyruvate dehydrogenase E1 component subunit alpha, mitochondrial-like"
"111","crg:105330868","Day 0","blue","crg00010","Glycolysis / Gluconeogenesis",46,14,"105330868",0.304347826086957,0.00134216189242438,2.87219509612974,0.0262003534489981,"LOC111138044"," pyruvate kinase PKM-like"
"112","crg:105326193","Day 0","blue","crg00620","Pyruvate metabolism",36,13,"105326193",0.361111111111111,0.000314952106567593,3.50175548251137,0.0119458236604954,"LOC111112920"," 4-trimethylaminobutyraldehyde dehydrogenase-like"
"113","crg:105326193","Day 0","blue","crg00620","Pyruvate metabolism",36,13,"105326193",0.361111111111111,0.000314952106567593,3.50175548251137,0.0119458236604954,"LOC111115614"," 4-trimethylaminobutyraldehyde dehydrogenase-like"
"114","crg:105339623","Day 0","blue","crg00620","Pyruvate metabolism",36,13,"105339623",0.361111111111111,0.000314952106567593,3.50175548251137,0.0119458236604954,"LOC111104702"," acetyl-CoA acetyltransferase, mitochondrial-like"
"115","crg:105318496","Day 0","blue","crg00620","Pyruvate metabolism",36,13,"105318496",0.361111111111111,0.000314952106567593,3.50175548251137,0.0119458236604954,"LOC111119284"," acetyl-coenzyme A synthetase, cytoplasmic-like"
"116","crg:105318570","Day 0","blue","crg00620","Pyruvate metabolism",36,13,"105318570",0.361111111111111,0.000314952106567593,3.50175548251137,0.0119458236604954,"LOC111128695"," acylphosphatase-1-like"
"117","crg:105328485","Day 0","blue","crg00620","Pyruvate metabolism",36,13,"105328485",0.361111111111111,0.000314952106567593,3.50175548251137,0.0119458236604954,"LOC111129260"," acylphosphatase-1-like"
"118","crg:105339502","Day 0","blue","crg00620","Pyruvate metabolism",36,13,"105339502",0.361111111111111,0.000314952106567593,3.50175548251137,0.0119458236604954,"LOC111109254"," dihydrolipoyl dehydrogenase, mitochondrial-like"
"119","crg:105339502","Day 0","blue","crg00620","Pyruvate metabolism",36,13,"105339502",0.361111111111111,0.000314952106567593,3.50175548251137,0.0119458236604954,"LOC111108359"," dihydrolipoyl dehydrogenase, mitochondrial-like"
"120","crg:105317497","Day 0","blue","crg00620","Pyruvate metabolism",36,13,"105317497",0.361111111111111,0.000314952106567593,3.50175548251137,0.0119458236604954,"LOC111127323"," dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial-like"
"121","crg:105331942","Day 0","blue","crg00620","Pyruvate metabolism",36,13,"105331942",0.361111111111111,0.000314952106567593,3.50175548251137,0.0119458236604954,"LOC111113116"," hydroxyacylglutathione hydrolase, mitochondrial-like"
"122","crg:105343888","Day 0","blue","crg00620","Pyruvate metabolism",36,13,"105343888",0.361111111111111,0.000314952106567593,3.50175548251137,0.0119458236604954,"LOC111129934"," malate dehydrogenase, cytoplasmic-like"
